order_id,order_date,product_name,product_category,quantity,unit_price,total_revenue,customer_id,region,cost_price
983,5/7/2021,eu massa,home decor,13,51.04,663.52,6803,Powai,342.66
984,15/07/2022,nulla,pet supplies,67,377.84,25315.28,8690,Navi Mumbai,370.74
985,9/4/2022,cursus urna,toys,82,139.23,11416.86,5378,Vile Parle,100.8
986,4/9/2022,est congue,clothing,18,624.51,11241.18,3731,Malad,277.58
987,11/10/2022,ipsum integer,outdoor gear,63,623.41,39274.83,4099,Malad,217.35
988,19/04/2022,ante,home decor,86,504.85,43417.1,5019,Juhu,536.63
989,21/01/2021,augue vestibulum,outdoor gear,69,14.77,1019.13,1115,Bhandup,545.71
990,1/11/2021,diam,home decor,54,206.71,11162.34,4621,Chembur,380.75
991,30/03/2021,montes,sports equipment,12,488.3,5859.6,7897,Bhandup,346.93
992,21/12/2021,ligula pellentesque,sports equipment,92,376.44,34632.48,8775,Juhu,502.51
993,31/03/2022,integer pede,sports equipment,26,53.85,1400.1,6051,Lower Parel,135.35
994,21/07/2022,quis,electronics,5,391.6,1958,8428,Lower Parel,450.11
995,16/02/2020,fusce posuere,sports equipment,52,113.68,5911.36,6249,Colaba,410.99
996,7/5/2022,pellentesque quisque,pet supplies,73,942.47,68800.31,4646,Bandra,513.09
997,15/12/2020,aenean,pet supplies,97,208.99,20272.03,6961,Borivali,259.25
998,14/07/2020,sapien in,sports equipment,24,316.79,7602.96,7291,Powai,434.17
999,28/05/2020,tellus,clothing,83,963.1,79937.3,9965,Kandivali,148.21
1000,17/11/2020,posuere felis,pet supplies,44,938.66,41301.04,9557,Bandra,691.72
